Eg. smsgateway.com/api/send_sms.cgi,Eg. smsgateway.com / api / send_sms.cgi,
Email / Notifications,Email / Notifications,
Email Account Name,Nom du compte email,
Email Account added multiple times,Compte Email ajouté plusieurs fois,
Email Account not setup. Please create a new Email Account from Setup > Email > Email Account,Compte email non configuré. Veuillez créer un nouveau compte email via Configuration > Email > Compte Email,
Email Account setup please enter your password for: ,Veuillez entrer votre mot de passe pour la configuration du compte email,
Email Account setup please enter your password for: {0},Veuillez entrer un mot de passe pour l'adresse email: {0},
Email Account,Compte email,
Email Address whose Google Contacts are to be synced.,Adresse email dont les contacts seront synchronisés,
Email Address,Adresse email,
Email Addresses,Adresse email,
Email By Document Field,Email Par Champ de Document,
Email By Role,Email Par rôle,
Email Content,Contenu de l'email,
"Email Domain not configured for this account, Create one?","Nom de Domain de l'Email non configuré pour ce compte, En créer un ?",
Email Domain,Nom de domaine email,
Email Field,Champ Email,
Email Fieldname,Nom du Champ Email,
Email Flag Queue,Liste d'Attente des d'Emails Marqués,
Email Footer Address,Pied de Page Email,
Email Group List,Liste des Groupes Email,
Email Group Member,Membre du Groupe Email,
Email Group,Groupe Email,
"Email ID must be unique, Email Account already exists \
				for {0}","L'identifiant de messagerie doit être unique, le compte de messagerie existe déjà \ pour {0}",
"Email ID must be unique, Email Account already exists for {0}","L'email n'est pas unique, le compte email existe déjà pour {0}",
Email ID,ID Email,
Email IDs,Emails,
Email Id,Adresse email,
Email Inbox,Boîte de réception,
Email Login ID,Identifiant de connexion à la boîte email,
Email Queue Recipient,Destinataire de la Liste d'Attente d'Emails,
Email Queue records.,Registres de file d'attente Email.,
Email Queue,Journal des emails,
Email Reply Help,Aide aux réponses par email,
Email Rule,Règle Email,
Email Sent?,Email Envoyé ?,
Email Sent,Email envoyé,
Email Server,Serveur email,
Email Settings,Paramètres des emails,
Email Signature,Signature Email,
Email Status,Statut de l'email,
Email Sync Option,Option de synchronisation d'email,
Email Template,Modèle d'email,
Email Templates for common queries.,Modèles d'e-mail pour les requêtes courantes,
Email To,Email À,
Email Unsubscribe,Se Désabonner Email,
Email address required,L'address email est obligatoire,
Email address,Adresse email,
Email has been marked as spam,L'email a été marqué comme étant un spam,
Email has been moved to trash,L'email a été déplacé dans la corbeille,
Email not sent to {0} (unsubscribed / disabled),Email non envoyé à {0} (désabonné / désactivé),
Email not verified with {0},Email non vérifié par {0},
Email,Email,
Emails are muted,L'envoi d'emails est désactivé,
Emails will be sent with next possible workflow actions,Les e-mails seront envoyés lors des actions de workflow,
Emails,Emails,
Embed image slideshows in website pages.,Intégrer des diaporamas d'images dans les pages du site.,
Enable / Disable Domains,Activer / Désactiver les domaines,
Enable Allow Auto Repeat for the doctype {0} in Customize Form,Activez les répétitions automatiques pour le type de document {0} dans la personnalisation de formulaire,
Enable Auto Reply,Activer les réponse automatiques,
Enable Automatic Backup,Activer la sauvegarde automatique,
Enable Automatic Linking in Documents,Autoriser les liens automatiques dans les documents,
Enable Chat,Activer le chat,
Enable Comments,Activer Commentaires,
Enable Email Notifications,Autoriser les notifications par email,
Enable Google API in Google Settings.,Activez l'API Google dans les paramètres Google,
Enable Google Indexing,Autoriser l'indexation Google,
Enable Gradients,ACtiver les gradients,
Enable In App Website Tracking,Autoriser le tracking de site web dans l'application,
Enable Incoming,Recevoir les emails de ce compte,
Enable Onboarding,Autoriser l'onboarding,
Enable Outgoing,Envoyer des emails depuis ce compte,
Enable Password Policy,Activer la Politique de Mot de Passe,
Enable Print Server,Activer un serveur d'impression,
Enable Report,Activer le rapport,
Enable Scheduled Jobs,Activer les Tâches Planifiées,
Enable Security,Activer la sécurité,
Enable Shadows,Activer les ombres,
Enable Social Login,Activer la connexion sociale,
Enable Social Sharing,Autoriser le partage social,
Enable Tracking Page Views,Activer le suivi des vues de page,
Enable Two Factor Auth,Autoriser l'Authentification à Double Facteurs,
Enable Website Tracking,Activer le suivi du site web,
Enable,Activer,
Enabled email inbox for user {0},Activé la boîte de réception électronique pour l'utilisateur {0},
Enabled scheduled execution for script {0},Autoriser l'éxécution planifiée pour le script {0},
Enabled,Activé,
"Encryption key is invalid, Please check site_config.json","La clé de cryptage n'est pas valide, veuillez vérifier site_config.json",
End Date Field,Champ pour la Date de Fin,
End Date cannot be before Start Date!,La date de fin ne peut pas être antérieure à la date de début!,
End Date,Date de fin,
End Time,Heure de Fin,
End date must be greater than start date,La date de fin doit être supérieure à la date de début,
Endpoint URL,URL du noeud final,
Ends on,Se termine le,
Energy Point Log,Journal des points d'énergie,
Energy Point Rule,Règle de points d'énergie,
Energy Point Settings,Paramètres des points d'énergie,
Energy Point Update on {0},Mise à jour des points d'énergie sur {0},
Energy Point Update,Mise à jour des points d'énergie,
Energy Point,Point d'énergie,
Energy Points: ,Points d'énergie,
Energy Points,Points d'énergie,
Energy point update,Récapitulatif de points d'énergie,
Enter Client Id and Client Secret in Google Settings.,Enregistrer l'ID client et le secret client dans les paramètres Google,
Enter Code displayed in OTP App.,Entrez le code affiché dans l'application OTP,
Enter Email Recipient(s),Entrez Email du(des) Destinataire(s),
Enter Form Type,Entrez le type de formulaire,
Enter Value,Entrez une Valeur,
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".",Valeurs par défaut pour cet utilisateur.,
"Enter default value fields (keys) and values. If you add multiple values for a field,the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields,go to ""Customize Form"".","Entrez les champs de valeur par défaut (clés) et les valeurs. Si vous ajoutez plusieurs valeurs pour un champ, la première sera sélectionnée. Ces valeurs par défaut sont également utilisées pour définir les règles d'autorisation de type ""match"". Pour voir la liste des champs, allez dans ""Personnaliser un formulaire"".",
Enter folder name,Entrez le nom du dossier,
Enter keys to enable integration with Google GSuite,Entrer les clés pour permettre l'intégration avec Google GSuite,
"Enter keys to enable login via Facebook, Google, GitHub.","Entrez les clés pour activer la connexion via Facebook, Google, GitHub.",
Enter python module or select connector type,Entrez le module python ou sélectionnez le type de connecteur,
"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Entrez les paramètres d'url statiques (par exemple ici sender = ERPNext, username = ERPNext, mot de passe = 1234 etc)",
Enter url parameter for message,Entrez le paramètre url pour le message,
Enter url parameter for receiver nos,Entrez le paramètre url pour le nombre de destinataires,
Enter your password,Entrez votre mot de passe,
Entity Name,Nom de l'entité,
Entity Type,Type d'entité,
Equals,Égal à,
Error Code: {0},Code d'erreur : {0},
Error Log,Journal des Erreurs,
Error Message,Message d'erreur,
Error Report,Rapport d'Erreurs,
Error Snapshot,Instantané d'Erreur,
"Error connecting to QZ Tray Application...<br><br> You need to have QZ Tray application installed and running, to use the Raw Print feature.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Click here to Download and install QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Click here to learn more about Raw Printing</a>.","Erreur de connection à l'application QZ Tray...<br><br> Vous devez avoir l'application QZ installé et en fonctionnement pour utiliser la fonctionnalité d'impression brute.<br><br><a target=""_blank"" href=""https://qz.io/download/"">Cliquez ici pour télécharger et installer QZ Tray</a>.<br> <a target=""_blank"" href=""https://erpnext.com/docs/user/manual/en/setting-up/print/raw-printing"">Cliquez ici pour en savoir plus sur l'impression brute</a>.",
Error has occurred in {0},Une erreur a eu lieu pour {0},
Error in Client Script.,Erreur dans le script client.,
Error in Custom Script,Erreur dans le Script Personnalisé,
Error in Notification: {},Erreur dans la notification: {},
Error in Notification,Erreur dans la notification,
Error in uploading files,Erreur lors du chargement des fichiers,
Error message: %s,Message d'erreur: %s,
Error message:,Message d'erreur,
Error while connecting to email account {0},Erreur lors de la connexion au compte Email {0},
Error while evaluating Notification {0}. Please fix your template.,Erreur lors de l'évaluation de la notification {0}. Veuillez corriger votre modèle.,
Error while installing package to site {0}. Please check Error Logs.,Erreur lors du déploiement du paquet sur le site {0}. Veuillez vérifier vos journaux d'erreur,
Error while sending the notification,Erreur lors de l'envoi de la notification,
Error: Document has been modified after you have opened it,Erreur : le document a été modifié après que vous l'ayez ouvert,
Error: Value missing for {0}: {1},Erreur: Valeur absente pour {0}: {1},
Error,Erreur,
Errored Transactions,Transactions en erreur,
Errors in Background Events,Erreurs dans les Événements en Tâche de Fond,
Event Category,Catégorie d'événement,
Event Configurations,Configurations des événements,
Event Consumer Document Type,Type de document du consommateur d'événements,
Event Consumer Document Types,Types de documents du consommateur d'événements,
Event Consumer,Consommateur d'événements,
Event Participants,Participants à l'événement,
Event Producer Document Type,Type de document du producteur d'événements,
Event Producer Document Types,Types de document du producteur d'événements,
Event Producer,Producteur d'événements,
Event Streaming,Flux d'événements,
Event Subscriber,Abonné aux événements,
Event Sync Log,Journal des synchronisations d'événements,
Event Synced with Google Calendar.,Evénements synchronisés avec Google Agenda,
Event Type,Type d'Événement,
Event Update Log,Journal des mises à jour d'événements,
Event and other calendars.,Événement et autres calendriers.,
Event end must be after start,Fin de l'événement doit être après le début,
Events in Today's Calendar,Evénements dans le calendrier du jour,
Event,Événement,
Every Day,Tous les Jours,
Every Month,Chaque Mois,
Every Week,Chaque Semaine,
Every Year,Chaque Année,
Every day events should finish on the same day.,Les événements quotidiens devrait se terminer le même jour.,
Everyone,Tout le monde,
"Ex: ""colors"": [""#d1d8dd"", ""#ff5858""]","Ex: ""couleurs"": [""#d1d8dd"", ""#ff5858""]",
Example Email Address,Exemple d'adresse email,
Example: #Tree/Account,Exemple: #Tree/Account,
Example: {{ subject }},Example: {{ subject }},
Example:,Exemple :,
Example,Exemple,
Excel,Excel,
Exception Type,Type d'Exception,
Exception,Exception,
Exection Time: {0} sec,Temps d'éxécution: {0} sec,
Execution Time: {0} sec,Temps d'éxécution: {0} sec,
Expand All,Tout développer,
Expand,Etendre,
Expert,Expert,
Expiration time,Date d'Expiration,
Expire Notification On,Les Notifications Expirent le,
Expired link,Liens Expirés,
Expired,Expiré,
Expires In,Expire Dans,
Expiry time of QR Code Image Page,Heure d'expiration de l'image du QR Code,
Export 1 record,Exporter 1 entrée,
Export All {0} rows?,Exporter toutes les lignes {0}?,
Export Custom Permissions,Exporter les autorisations personnalisées,
Export Customizations,Exporter les personnalisations,
Export Data in CSV / Excel format.,Exporter des données au format CSV / Excel.,
Export Data,Exporter des données,
Export Errored Rows,Exporter les lignes en erreur,
Export From,Document exporté,
Export Report: ,Rapport d'Exportation :,
Export Report: {0},Rapport d'Export: {0},
Export Type,Type d'export,
Export not allowed. You need {0} role to export.,Pas autorisé à exporter. Vous devez avoir le rôle {0} pour exporter.,
Export {0} records,Exporter {0} entrées,
Export,Exporter,
Exporting For,Export pour,
Exporting,Export,
Expose Recipients,Exposer Destinataires,
"Expression, Optional","Expression, Optionnel",
Extends Another Page,Etendre une autre page,
Extends,Etend,
Facebook,Facebook,
Failed Transactions,Transactions en échec,
Failed to change password.,Erreur de modification de mot de passe.,
Failed to complete setup,Échec de l'installation,
Failed to connect to server,échec de connexion au serveur,
Failed to connect to the Event Producer site. Retry after some time.,Erreur de connexion au site producteur d'événement. Veuillez réessayer.,
Failed to create an Event Consumer or an Event Consumer for the current site is already registered.,Erreur de création d'un consommateur d'événement ou un consommateur d'événement est déjà enregistré pour ce site.,
"Failed to decode token, please provide a valid base64-encoded token.","Erreur lors du décodage du jeton, veuillez fournir un jeton valide encodé en base64",
Failed to import dashboard fixtures for module {module},Echec de l'import des tableaux de bord pré-configurés pour le module {module},
Failed to send {0} Auto Email Report,Erreur lors de l'envoi de l'email de rapport automatique {0},
Failed while amending subscription,Échec lors de la modification de l'abonnement,
Failed,Échec,
Failure,Echec,
Fail,Échec,
FavIcon,FavIcon,
Fax,Fax,
Featured,Mis en avant,
Feb,Févr,
February,Février,
Fee Account,Compte de frais,
Fee account,Compte de frais,
Feedback Rating,Note de Retour d’Expérience,
Feedback Request for {0} is sent to {1},Demande de Retour d'Expérience {0} est envoyé à {1},
Feedback Request is already sent to user,La Demande de Retour d'Expérience a déjà été envoyée à l'utilisateur,
Feedback Request,Demande de retour d'expérience,
Feedback Submitted,Retour d'Expérience Soumis,
Feedback Trigger,Générateur de Retour d’Expérience,
Feedback conditions do not match,Les conditions du Retour d'Expérience ne correspondent pas,
Feedback,Retour d’expérience,
Fees,Frais,
Female,Féminin,
Fetch From,Récupérer depuis le champ,
Fetch If Empty,Récupérer si vide,
Fetch Images,Chercher des images,
Fetch attached images from document,Récupère les images jointes du document,
Fetching default Global Search documents.,Récupération des documents par défaut de la recherche globale.,
Fetching posts...,Récupération des publications...,
"Field ""route"" is mandatory for Web Views",Le champ &quot;route&quot; est obligatoire pour les vues Web,
"Field ""value"" is mandatory. Please specify value to be updated","Le champ ""Valeur"" est obligatoire. S'il vous plaît spécifiez la valeur devant être mise à jour",
Field '{0}' cannot be set as Unique as it has non-unique values,"Le champ '{0}' ne peut pas être défini comme Unique, car il a des valeurs non-uniques",
Field Description,Description du champ,
Field Mapping,Mapping des champs,
Field Maps,Mappings de Champ,
Field Name,Nom du Champ,
Field To Check,Champs à vérifier,
Field Type,Type de champ,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Champ qui représente l'État du Workflow de la transaction (si le champ n'est pas présent, un nouveau champ caché personnalisé sera créé)",
Field to Track,Champ à suivre,
Field type cannot be changed for {0},Le type de champ ne peut pas être modifié pour {0},
Field {0} in row {1} cannot be hidden and mandatory without default,Champ {0} en ligne {1} ne peut pas être caché et obligatoire sans valeur par défaut,
Field {0} is not selectable.,Champ {0} n'est pas sélectionnable.,
Field {0} not found.,Champ {0} introuvable.,
Field {0} of type {1} cannot be mandatory,Champ {0} de type {1} ne peut pas être obligatoire,
Field,Champ,
Fieldname is limited to 64 characters ({0}),Le Nom du champ est limité à 64 caractères ({0}),
Fieldname not set for Custom Field,Nom du Champ n'a pas été défini pour un Champ Personnalisé,
Fieldname which will be the DocType for this link field.,Nom du champ qui sera le DocType pour ce champ lié,
Fieldname {0} appears multiple times in rows {1},Nom du Champ {0} apparaît plusieurs fois dans les lignes {1},
Fieldname {0} cannot have special characters like {1},Nom du Champ {0} ne peut pas avoir des caractères spéciaux comme {1},
Fieldname {0} conflicting with meta object,Nom de champ {0} en conflit avec méta objet,
Fieldname {0} is restricted,Le nom de champ {0} n'est pas autorisé,
Fieldname,Nom du champ,
Fields Multicheck,Champs à choix multiples,
"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Les champs séparés par une virgule (,) seront inclus dans la liste ""Recherche par"" de la boîte de dialogue de recherche",
Fields,Champ,
Fieldtype cannot be changed from {0} to {1} in row {2},"FieldType ne peut pas être modifié de {0} à {1}, à la ligne {2}",
Fieldtype {0} for {1} cannot be indexed,FieldType {0} pour {1} ne peut pas être indexé,
Fieldtype {0} for {1} cannot be unique,FieldType {0} pour {1} ne peut pas être unique,
Fieldtype,Type de champ,
File '{0}' not found,Fichier '{0}' introuvable,
File Backup,Sauvegarde de fichier,
File Information,Informations sur le fichier,
File Manager,Gestionnaire de fichiers,
File Name,Nom du Fichier,
File Size,Taille du Fichier,
File Type,Type de fichier,
File URL,URL du fichier,
File Upload Disconnected. Please try again.,Envoi du Fichier Déconnecté. Veuillez Réessayer.,
File Upload in Progress. Please try again in a few moments.,Envoi du Fichier en Cours. Veuillez réessayer dans quelques instants.,
File Upload,Envoi de Fichiers,
File backup is ready,La sauvegarde de fichier est prête,
File not attached,Fichier joint manquant,
File size exceeded the maximum allowed size of {0} MB,La taille du fichier a dépassé la taille maximale autorisée de {0} Mo,
File too big,Fichier trop grand,
File {0} does not exist,Fichier {0} n'existe pas,
File,Fichier,
Filename,Nom du Fichier,
Files Size:,Taille des Fichiers:,
Files,Fichiers,
Fill Screen,Remplir l'Écran,
Filter By,Filtrer par,
Filter Data,Filtrer les Données,
Filter List,Liste de filtres,
Filter Meta,Meta de Filtre,
Filter Name,Nom du filtre,
Filter Values,Valeurs du filtre,
Filter must be a tuple or list (in a list),Le Filtre doit être un tuple ou une liste (dans une liste),
"Filter must have 4 values (doctype, fieldname, operator, value): {0}","Le Filtre doit avoir 4 valeurs (doctype, nom du champ, opérateur, valeur) : {0}",
Filter {0} missing,Filtre {0} manquant,
Filter...,Filtre ...,
Filter,Filtre,
Filtered Records,Données filtrées,
"Filtered by ""{0}""","Filtré par ""{0}""",
Filters Configuration,Configuration des filtres,
Filters Display,Affichage des Filtres,
Filters JSON,Filtres JSON,
Filters Section,Filtres,
Filters applied for {0},Filtres appliqués pour {0},
Filters saved,Filtres sauvegardés,
Filters,Filtres,
Find '{0}' in ... ,Trouver '{0}' dans ...,
Find {0} in {1},Trouver {0} dans {1},
Finished,Terminé,
First Level,Premier niveau,
First Name,Prénom,
First Success Message,Premier message de succès,
First Transaction,Première transaction,
First data column must be blank.,La première colonne de données doit être vide.,
First set the name and save the record.,Commencez par définir le nom et enregistrez l’enregistrement.,
First,Première,
Flag,Drapeau,
Float Precision,Nombre de Décimales,
Float,Nombre réel,
Fold can not be at the end of the form,Un Pli ne peut pas être à la fin du formulaire,
Fold must come before a Section Break,Un Pli doit être avant un Saut de Section,
Fold,Pli,
Folder name should not include '/' (slash),Le nom du Dossier ne doit pas inclure de '/' (slash),
Folder {0} does not exist,Dossier {0} n'existe pas,
Folder {0} is not empty,Dossier {0} n’est pas vide,
Folder,Dossier,
Follow,Suivre,
Followed by,Suivi par,
Following fields are missing:,Les champs suivants sont manquants :,
Following fields have missing values:,Les champs suivants ont des valeurs manquantes:,
Font Properties,Propriétés de la police,
Font Size (px),Taille de la police (px),
Font Size,Taille de la police,
Font Styles,Style de la police,
Font,Police de caractère,
Fonts,Polices,
Footer Color,Couleur de Pied de Page,
Footer HTML,HTML de pied de page,
Footer Items,Éléments du Pied de Page,
Footer Item,Élément du Pied de page,
Footer Logo,Logo du pied de page,
Footer Text Color,Couleur du Texte du Pied de Page,
Footer will display correctly only in PDF,Le pied de page ne sera affiché correctement que sur les PDF,
Footer,Pied de Page,
For Document Event,Pour l'événement sur le document,
For Document Type,Pour le type de document,
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Pour les liens, entrez le type de document correspondant.
Pour les sélections, entrez une liste d'options avec chaque option sur une nouvelle ligne",
"For Links, enter the DocType as range.<br>For Select, enter list of Options, each on a new line.","Pour les liens, entrez le type de document dans une plage.<br>Pour les sélections, entrez la liste des options, avec chaque option sur une nouvelle ligne.",
For User,Pour l'Utilisateur,
For Value,Pour la Valeur,
"For comparison, use >5, <10 or =324. For ranges, use 5:10 (for values between 5 & 10).","Pour les comparaisons, veuillez utiliser >5, <10 ou =324. Pour les séries, veuillez utiliser 5:10 (pour les valeurs entre 5 & 10).",
"For currency {0}, the minimum transaction amount should be {1}","Pour la devise {0}, le montant minimum de la transaction doit être {1}",
For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,"Par exemple, si vous annulez et modifiez le document INV004, il deviendra un nouveau document INV004-1. Cela vous aide à garder une trace de chaque modification.",
"For example: If you want to include the document ID, use {0}","Par exemple: Si vous voulez inclure le nom du document, utilisez {0}",
For example: {} Open,Par exemple: {} ouverts,
"For help see <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Pour obtenir de l'aide, voir <a href=""https://frappe.io/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API de script client et exemples</a>",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","Pour plus d'informations, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">cliquez ici</a>.",
"For more information, {0}.","Pour plus d'informations, {0}.",
"For performance, only the first 100 rows were processed.","Pour des raisons de performance, seules les 100 premières lignes ont été traitées.",
For top bar,Pour la barre supérieure,
"For updating, you can update only selective columns.","Pour la mise à jour, vous pouvez mettre à jour uniquement une sélection colonnes.",
For {0} at level {1} in {2} in row {3},Pour {0} au niveau {1} dans {2} à la ligne {3},
For {0} {1},Pour {0} {1},
Force Show,Forcer l'Affichage,
Force User to Reset Password,Forcer l'utilisateur à réinitialiser son mot de passe,
Force,Forcer,
Forgot Password?,Mot de Passe Oublié ?,
Forgot Password,Mot de Passe Oublié,
Form Customization,Personnalisation de formulaire,
Form Settings,Paramètres du formulaire,
Form URL-Encoded,Formulaire encodé en URL,
Format Data,Format des données,
Format,Format,
Forward To Email Address,Transférer à l'Adresse email,
Forward,Faire suivre,
Fr,Ve,
Fraction Units,Fractions d’Unités,
Fraction,Fraction,
Frames,Cadres,
Frappe Framework,Modèle Frappe,
Frappe,Frappe,
Frequency interval,Intervale de fréquence,
Frequency,Fréquence,
Frequently Visited Links,Liens fréquents,
Fri,Ven,
Friday,Vendredi,
Friendly Title,Titre Convivial,
From Date Field,Champ de date de début,
From Date must be before To Date,La Date Initiale doit être antérieure à la Date Finale,
From Date,A partir du,
From Document Type,Depuis le type de document,
From Full Name,Nom de l’expéditeur,
From User,De la part de l'utilisateur,
From,À partir de,Date
From,Envoyé par,
Full Name,Nom Complet,
Full Page,Pleine Page,
Full Width,Largeur complète,
Full,Complet,
Function,Fonction,
Further nodes can be only created under 'Group' type nodes,D'autres nœuds peuvent être créés uniquement sous les nœuds de type 'Groupe',
Fw: {0},Fw: {0},
GCalendar Account,Compte GCalendar,
GCalendar Settings,Paramètres GCalendar,
GCalendar Sync Deletion,Suppression GCalendar Sync,
GCalendar Sync ID,GCalendar Sync ID,
GCalendar SyncDeletion,GCalendar SyncDeletion,
GCalendar is not configured.,GCalendar n'est pas configuré.,
GMail,GMail,
GSuite Document,Document GSuite,
GSuite Settings,Paramètres GSuite,
GSuite Templates,Modèles GSuite,
GSuite script test,script de test GSuite,
GSuite test executed with success. GSuite integration is correctly configured,Test GSuite exécuté avec succès. L'Intégration GSuite est correctement configurée.,
Gantt,Gantt,
Gateway Controller,Contrôleur de la passerelle de paiement,
Gateway Settings,Paramètres de passerelle,
Gateway,Passerelle,
Gender,Genre,
Generate Keys,Générer des clés,
Generate New Report,Générer un nouveau rapport,
Generated File,Fichier généré,
Geo,Geo,
Geolocation,Géolocalisation,
Get Alerts for Today,Obtenir les Alertes d'Aujourd'hui,
Get Contacts,Obtenir les contacts,
Get Fields,Obtenir des champs,
Get Items,Obtenir les Articles,
Get your globally recognized avatar from Gravatar.com,Obtenir votre avatar mondialement reconnu depuis Gravatar.com,
Git Branch,Branche Git,
GitHub Sync Deletion,Suppression de synchronisation Github,
GitHub Sync ID,GitHub Sync ID,
GitHub,GitHub,
Github flavoured markdown syntax,Syntaxe en markdown (GitHub Flavored Markdown),
Give Review Points,Donner des points de revue,
Global Search DocType,Type de document de la recherche globale,
Global Search Document Types Reset.,Types de documents de la recherche globale réinitialisés,
Global Search Settings,Paramètres de la recherche globale,
Global Search,Recherche Globale,
Global Shortcuts,Raccourcis globaux,
Global Unsubscribe,Se Désabonner Globalement,
Go Back,Retour,
Go to Page,Aller à la page,
Go to next record,Voir le document suivant,
Go to previous record,Voir le document précédent,
Go to the document,Voir le document,
Go to this URL after completing the form (only for Guest users),Rediriger vers cette URL après avoir rempli le formulaire (uniquement pour les utilisateurs invités),
Go to {0} List,Aller à la liste {0},
Go to {0} Page,Aller à la page {0},
Go to {0},Voir {0},
Go,Aller,
Goal,Objectif,
Good Work 🎉,Bon travail 🎉,
Google API Credentials,Informations d'identification de l'API Google,
Google API Settings.,Paramètres d'API Google,
Google Analytics ID,ID Google Analytics,
Google Apps Script,Google Apps Script,
"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google Agenda - Echec de la création du calendrier pour {0}, code d'erreur {1}",
"Google Calendar - Could not delete Event {0} from Google Calendar, error code {1}.","Google Agenda - Echec de la suppression de l'événement {0} dans Google Agenda, code d'erreur {1}",
"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Google Agenda - Echec de l'import d'événements depuis Google Agenda, code d'erreur {0}",
"Google Calendar - Could not insert event in Google Calendar {0}, error code {1}.","Google Agenda - Echec de la création d'un événement dans le Google Agenda {0}, code d'erreur {1}",
"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Agenda - Echec de la mise à jour de l'événement {0} dans Google Agenda, code d'erreur {1}",
Google Calendar Event ID,ID d'événement Google Agenda,
Google Calendar ID,Identifiant Google Agenda,
Google Calendar Integration.,Intégration Google Agenda,
Google Calendar configuration failed : {0}.,La configuration de Google Agenda a échoué : {0},
Google Calendar has been configured.,Google Agenda est configuré,
Google Calendar,Google Agenda,
"Google Contacts - Could not insert contact in Google Contacts {0}, error code {1}.","Google Contacts - Echec de l'insertion du contact dans Google Contacts {0}, code d'erreur {1}",
"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Contacts - Echec de la synchronisation avec Google Contacts {0}, code d'erreur {1}",
"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Google Contacts - Echec de la mise à jour du contact dans Google Contacts {0}, code d'erreur {1}",
Google Contacts Description,Description des contacts Google,
Google Contacts Id,ID de contact Google,
Google Contacts Integration is disabled.,L'intégration des contacts Google est désactivée,
Google Contacts Integration.,Intégration Google Contacts,
Google Contacts has been configured.,Google Contacts est configuré,
Google Contacts,Contacts Google,
Google Credentials,Identifiants Google,
Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Echec de la création de dossier - Code d'erreur {0},
Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Dossier non trouvé - Code d'erreur {0},
Google Drive - Could not locate - {0},Google Drive - Impossible de localiser - {0},
Google Drive - Could not locate locate - {0},Google Drive - Chemin de sauvegarde non trouvé - {0},
Google Drive - Could not upload backup - Error {0},Google Drive - Echec du téléchargement - Erreur {0},
Google Drive Backup Successful.,Sauvegarde sur Google Drive réussie.,
Google Drive Backup.,Sauvegarde Google Drive,
Google Drive Integration.,Intégration Google Drive,
Google Drive has been configured.,Google Drive est configuré,
Google Drive,Google Drive,
Google Error,Erreur Google,
Google Font (Heading),Police Google (titre),
Google Font (Text),Police Google (texte),
Google Font,Police Google Font,
Google GSuite Templates to integration with DocTypes,Modèles Google GSuite à intégrer avec les Types de Documents,
Google GSuite is not configured.,Google GSuite n'est pas configuré,
Google Indexing has been configured.,Le référencement Google a été configuré,
Google Integration is disabled.,L'intégration Google est désactivée,
Google Maps Settings,Paramètres Google Maps,
Google Maps integration is not enabled,L'intégration avec Google Maps n'est pas activée,
Google Maps integration,Intégration de Google Maps,
Google Services,Services Google,
Google Settings,Paramètres Google,
Google Sheets URL is invalid or not publicly accessible.,L'URL Google Sheets est invalide ou non accessible publiquement,
"Google Sheets URL must end with ""gid={number}"". Copy and paste the URL from the browser address bar and try again.","Les URL Google Sheets doivent se terminer par ""gid={numéro}"". Copiez et collez l'URL depuis la barre d'URL du navigateur et réessayez.",
Google Snippet Preview,Prévisualisation Google Snippet,
Google,Google,
Grant Type,Type d'autorisation,
Great Job,Excellent,
Great,Bravo,
Grey,Gris,
Group By Based On,Grouper sur la base de,
Group By Type,Grouper par type,
Group By field is required to create a dashboard chart,Le champ 'Grouper' est obligatoire pour créer un graphique du tableau de bord,
Group By {0},Grouper par {0},
Group By,Grouper,
Group Label,Étiquette du Groupe,
Group Name,Nom de groupe,
Group Node,Noeud de Groupe,
Group name cannot be empty.,Le nom du groupe ne peut pas être vide.,
Group,Groupe,
Groups of DocTypes,Groupes de DocTypes,
Guest,Invité,
Guidelines to install ldap dependancies and python,Lignes directrices pour installer les dépendances ldap et python,
HH:mm:ss,HH:mm:ss,
HH:mm,HH:mm,
HOOK-.####,HOOK-.####,
HTML Editor,Éditeur HTML,
HTML Header & Robots,HTML En-Tête & Robots,
